entry_time,exit_time,strike,option_type,expiry,entry_price,exit_price,size,pnl,pnl_pct
2024-01-01 09:50:00,2024-01-01 14:55:00,21750,CE,2024-01-04 00:00:00,124.4,217.6,-1,93.19999999999999,74.91961414790995
2024-01-02 10:30:00,2024-01-02 10:45:00,21600,PE,2024-01-04 00:00:00,83.9,100.03500000000001,-1,16.135000000000005,19.23122765196663
2024-01-02 10:50:00,2024-01-02 14:10:00,21600,PE,2024-01-04 00:00:00,84.25,63.1875,-1,-21.0625,-25.0
2024-01-03 09:35:00,2024-01-03 11:50:00,21600,PE,2024-01-04 00:00:00,86.3,64.725,-1,-21.575000000000003,-25.000000000000007
2024-01-03 12:30:00,2024-01-03 12:55:00,21500,PE,2024-01-04 00:00:00,52.85,39.6375,-1,-13.212499999999999,-24.999999999999996
2024-01-03 14:20:00,2024-01-03 14:55:00,21550,PE,2024-01-04 00:00:00,63.05,55.65,-1,-7.399999999999999,-11.736716891356066
2024-01-04 10:15:00,2024-01-04 11:20:00,21650,CE,2024-01-04 00:00:00,22.3,16.725,-1,-5.574999999999999,-24.999999999999996
2024-01-05 12:20:00,2024-01-05 14:10:00,21700,CE,2024-01-11 00:00:00,134.3,100.72500000000001,-1,-33.575,-25.0
2024-01-08 10:30:00,2024-01-08 10:50:00,21700,CE,2024-01-11 00:00:00,120.1,90.07499999999999,-1,-30.025000000000006,-25.000000000000007
2024-01-09 10:20:00,2024-01-09 14:15:00,21700,CE,2024-01-11 00:00:00,86.35,64.76249999999999,-1,-21.587500000000006,-25.000000000000007
2024-01-10 12:55:00,2024-01-10 14:00:00,21500,PE,2024-01-11 00:00:00,75.65,56.737500000000004,-1,-18.9125,-25.0
2024-01-12 10:30:00,2024-01-12 14:50:00,21850,CE,2024-01-18 00:00:00,127.0,196.38,-1,69.38,54.62992125984252
2024-01-15 10:05:00,2024-01-15 13:20:00,22000,PE,2024-01-18 00:00:00,111.5,83.625,-1,-27.875,-25.0
2024-01-16 12:10:00,2024-01-16 13:45:00,22050,PE,2024-01-18 00:00:00,86.6,121.005,-1,34.405,39.72863741339492
2024-01-16 13:50:00,2024-01-16 14:55:00,22000,PE,2024-01-18 00:00:00,81.45,71.15,-1,-10.299999999999997,-12.64579496623695
2024-01-17 10:45:00,2024-01-17 12:20:00,21700,PE,2024-01-18 00:00:00,58.0,107.91000000000001,-1,49.91000000000001,86.05172413793105
2024-01-17 12:50:00,2024-01-17 13:55:00,21600,PE,2024-01-18 00:00:00,73.9,55.425000000000004,-1,-18.475,-25.0
2024-01-17 14:20:00,2024-01-17 14:55:00,21600,PE,2024-01-18 00:00:00,68.2,96.1,-1,27.89999999999999,40.90909090909089
2024-01-18 09:55:00,2024-01-18 10:05:00,21300,PE,2024-01-18 00:00:00,61.2,45.900000000000006,-1,-15.299999999999997,-24.999999999999993
2024-01-19 11:00:00,2024-01-19 11:35:00,21600,PE,2024-01-25 00:00:00,131.25,145.57500000000002,-1,14.325000000000017,10.914285714285727
2024-01-19 11:55:00,2024-01-19 13:20:00,21600,PE,2024-01-25 00:00:00,143.3,107.47500000000001,-1,-35.825,-25.0
2024-01-19 14:15:00,2024-01-19 14:55:00,21550,PE,2024-01-25 00:00:00,108.15,93.1,-1,-15.050000000000011,-13.915857605178003
2024-01-24 12:10:00,2024-01-24 13:00:00,21250,PE,2024-01-25 00:00:00,99.3,74.475,-1,-24.825000000000003,-25.000000000000007
2024-01-25 10:30:00,2024-01-25 11:10:00,21300,PE,2024-01-25 00:00:00,62.65,83.295,-1,20.645000000000003,32.952913008778935
2024-01-29 09:45:00,2024-01-29 14:55:00,21550,CE,2024-02-01 00:00:00,234.35,295.65,-1,61.29999999999998,26.157456795391504
2024-02-01 10:10:00,2024-02-01 11:10:00,21800,CE,2024-02-01 00:00:00,77.55,91.305,-1,13.75500000000001,17.736943907156686
2024-02-02 10:10:00,2024-02-02 12:25:00,21950,CE,2024-02-08 00:00:00,187.1,253.57500000000002,-1,66.47500000000002,35.529128808124014
2024-02-02 12:30:00,2024-02-02 14:55:00,21950,CE,2024-02-08 00:00:00,167.8,120.95,-1,-46.85000000000001,-27.92014302741359
2024-02-05 09:55:00,2024-02-05 10:20:00,22000,CE,2024-02-08 00:00:00,136.55,102.41250000000001,-1,-34.1375,-25.0
2024-02-05 11:50:00,2024-02-05 14:35:00,21950,CE,2024-02-08 00:00:00,132.45,99.33749999999999,-1,-33.1125,-25.0
2024-02-06 10:30:00,2024-02-06 11:35:00,21800,PE,2024-02-08 00:00:00,143.6,107.69999999999999,-1,-35.900000000000006,-25.000000000000007
2024-02-09 10:15:00,2024-02-09 11:05:00,21750,CE,2024-02-15 00:00:00,184.15,138.1125,-1,-46.037499999999994,-24.999999999999996
2024-02-09 11:50:00,2024-02-09 14:55:00,21750,CE,2024-02-15 00:00:00,163.4,173.25,-1,9.849999999999994,6.0281517747857984
2024-02-12 10:00:00,2024-02-12 12:20:00,21700,PE,2024-02-15 00:00:00,119.25,158.76000000000002,-1,39.51000000000002,33.13207547169813
2024-02-12 12:55:00,2024-02-12 14:15:00,21600,PE,2024-02-15 00:00:00,130.15,97.61250000000001,-1,-32.537499999999994,-24.999999999999993
2024-02-12 14:20:00,2024-02-12 14:55:00,21650,PE,2024-02-15 00:00:00,143.25,156.5,-1,13.25,9.24956369982548
2024-02-13 10:35:00,2024-02-13 12:15:00,21750,CE,2024-02-15 00:00:00,103.4,77.55000000000001,-1,-25.849999999999994,-24.999999999999993
2024-02-13 13:30:00,2024-02-13 14:55:00,21750,CE,2024-02-15 00:00:00,108.85,108.45,-1,-0.3999999999999915,-0.36747818098299634
2024-02-15 10:15:00,2024-02-15 10:30:00,21900,CE,2024-02-15 00:00:00,54.7,41.025000000000006,-1,-13.674999999999997,-24.999999999999993
2024-02-15 13:45:00,2024-02-15 14:05:00,21950,CE,2024-02-15 00:00:00,40.35,30.262500000000003,-1,-10.087499999999999,-24.999999999999993
2024-02-16 10:40:00,2024-02-16 14:55:00,22050,CE,2024-02-22 00:00:00,173.5,168.0,-1,-5.5,-3.170028818443804
2024-02-19 10:15:00,2024-02-19 11:35:00,22100,CE,2024-02-22 00:00:00,120.75,157.905,-1,37.155,30.770186335403725
2024-02-19 11:55:00,2024-02-19 14:55:00,22150,CE,2024-02-22 00:00:00,150.0,134.55,-1,-15.449999999999989,-10.299999999999992
2024-02-20 11:25:00,2024-02-20 12:20:00,22150,CE,2024-02-22 00:00:00,104.2,123.12000000000002,-1,18.920000000000016,18.157389635316715
2024-02-20 12:45:00,2024-02-20 14:05:00,22200,CE,2024-02-22 00:00:00,98.4,73.80000000000001,-1,-24.599999999999994,-24.999999999999993
2024-02-20 14:25:00,2024-02-20 14:55:00,22150,CE,2024-02-22 00:00:00,112.55,104.75,-1,-7.799999999999997,-6.930253220790757
2024-02-21 10:10:00,2024-02-21 13:30:00,22250,CE,2024-02-22 00:00:00,69.75,52.3125,-1,-17.4375,-25.0
2024-02-22 10:05:00,2024-02-22 11:35:00,21900,PE,2024-02-22 00:00:00,64.7,48.525000000000006,-1,-16.174999999999997,-24.999999999999993
2024-02-23 10:35:00,2024-02-23 14:55:00,22200,PE,2024-02-29 00:00:00,141.1,122.8,-1,-18.299999999999997,-12.969525159461373
2024-02-26 14:00:00,2024-02-26 14:55:00,22200,CE,2024-02-29 00:00:00,123.25,102.65,-1,-20.599999999999994,-16.713995943204864
2024-02-27 10:10:00,2024-02-27 11:35:00,22100,PE,2024-02-29 00:00:00,122.35,91.76249999999999,-1,-30.587500000000006,-25.000000000000007
2024-02-28 09:45:00,2024-02-28 10:50:00,22250,CE,2024-02-29 00:00:00,72.25,54.1875,-1,-18.0625,-25.0
2024-02-29 10:30:00,2024-02-29 10:45:00,21900,PE,2024-02-29 00:00:00,86.8,65.1,-1,-21.700000000000003,-25.000000000000007
2024-03-02 09:55:00,2024-03-04 14:05:00,22450,CE,2024-03-07 00:00:00,120.0,90.0,-1,-30.0,-25.0
2024-03-04 14:15:00,2024-03-04 14:55:00,22450,CE,2024-03-07 00:00:00,104.6,98.0,-1,-6.599999999999994,-6.309751434034412
2024-03-05 11:55:00,2024-03-05 13:10:00,22350,CE,2024-03-07 00:00:00,96.45,117.9,-1,21.450000000000003,22.23950233281493
2024-03-05 13:15:00,2024-03-05 14:55:00,22400,CE,2024-03-07 00:00:00,86.6,81.85,-1,-4.75,-5.484988452655889
2024-03-06 09:50:00,2024-03-06 11:10:00,22350,CE,2024-03-07 00:00:00,70.25,52.6875,-1,-17.5625,-25.0
2024-03-06 13:15:00,2024-03-06 14:55:00,22300,CE,2024-03-07 00:00:00,77.25,207.85,-1,130.6,169.06148867313914
2024-03-07 10:05:00,2024-03-07 10:40:00,22500,CE,2024-03-07 00:00:00,36.85,27.637500000000003,-1,-9.212499999999999,-24.999999999999993
2024-03-07 11:10:00,2024-03-07 11:45:00,22500,CE,2024-03-07 00:00:00,31.85,23.887500000000003,-1,-7.962499999999999,-24.999999999999993
2024-03-11 10:05:00,2024-03-11 12:40:00,22450,PE,2024-03-14 00:00:00,114.3,140.805,-1,26.50500000000001,23.188976377952763
2024-03-11 13:00:00,2024-03-11 14:55:00,22400,PE,2024-03-14 00:00:00,116.0,105.9,-1,-10.099999999999994,-8.706896551724133
2024-03-12 10:55:00,2024-03-12 11:25:00,22300,PE,2024-03-14 00:00:00,76.15,57.112500000000004,-1,-19.0375,-25.0
2024-03-12 11:50:00,2024-03-12 14:55:00,22300,PE,2024-03-14 00:00:00,65.7,70.55,-1,4.849999999999994,7.3820395738203874
2024-03-13 09:35:00,2024-03-13 12:30:00,22300,PE,2024-03-14 00:00:00,74.45,243.18,-1,168.73000000000002,226.63532572196107
2024-03-13 13:30:00,2024-03-13 14:00:00,22100,PE,2024-03-14 00:00:00,104.1,128.475,-1,24.375,23.414985590778098
2024-03-14 10:45:00,2024-03-14 12:40:00,22100,CE,2024-03-14 00:00:00,39.75,115.875,-1,76.125,191.50943396226415
2024-03-15 09:45:00,2024-03-15 14:55:00,22000,PE,2024-03-21 00:00:00,152.65,104.6,-1,-48.05000000000001,-31.47723550605962
