entry_time,exit_time,strike,option_type,expiry,entry_price,exit_price,size,pnl,pnl_pct,vwap_at_entry,vwap_at_exit,oi_at_entry,oi_change_at_entry,oi_at_exit
2024-01-01 09:50:00,2024-01-01 10:25:00,21750,CE,2024-01-04 00:00:00,118.7,108.68263432056499,-1,-751.3024259576263,-8.43922972151223,110.58012860364478,114.08347740860128,3963550.0,-21450.0,4068900.0
2024-01-02 10:30:00,2024-01-02 10:45:00,21600,PE,2024-01-04 00:00:00,81.7,100.03500000000001,-1,1375.1250000000007,22.441860465116285,59.6328950155408,71.41813863461013,6566700.0,-382750.0,5501600.0
2024-01-03 10:45:00,2024-01-03 11:05:00,21550,PE,2024-01-04 00:00:00,62.65,59.62998897939019,-1,-226.50082654573555,-4.820448556440236,62.6396000036477,62.65399541327666,4673950.0,-149050.0,4786350.0
2024-01-04 10:15:00,2024-01-04 10:40:00,21650,CE,2024-01-04 00:00:00,21.75,21.350676363896284,-1,-29.949272707778718,-1.8359707407067414,17.079872030833346,18.70000906181662,22346550.0,-1873400.0,25873750.0
2024-01-05 12:20:00,2024-01-05 12:45:00,21700,CE,2024-01-11 00:00:00,131.5,122.89352810193853,-1,-645.4853923546103,-6.544845549856632,129.47120925040647,129.2444302711965,8525500.0,-101200.0,8482650.0
2024-01-08 10:30:00,2024-01-08 10:45:00,21700,CE,2024-01-11 00:00:00,103.25,97.77934688547857,-1,-410.2989835891069,-5.298453379681768,100.95505132400704,102.4111099601753,8696350.0,-67450.0,8014200.0
2024-01-09 10:20:00,2024-01-09 10:55:00,21700,CE,2024-01-11 00:00:00,79.85,93.465,-1,1021.1250000000007,17.050720100187867,68.61143836336869,77.39327235366908,9827450.0,-111950.0,8454800.0
2024-01-10 12:55:00,2024-01-10 13:55:00,21500,PE,2024-01-11 00:00:00,73.55,66.49848666341907,-1,-528.8635002435693,-9.587373673121585,69.21798336163184,69.73469182376084,10363400.0,-1145050.0,10231750.0
2024-01-12 10:30:00,2024-01-12 11:10:00,21850,CE,2024-01-18 00:00:00,131.65,131.28676539452118,-1,-27.24259541091172,-0.2759093091369714,105.78468284447412,116.76832636098055,2216250.0,-4450.0,2720750.0
2024-01-15 10:05:00,2024-01-15 10:50:00,22000,PE,2024-01-18 00:00:00,112.6,106.2940907178322,-1,-472.9431961625842,-5.60027467332841,108.23947043738804,108.55834134007787,5854150.0,-232750.0,6589350.0
2024-01-16 12:10:00,2024-01-16 13:45:00,22050,PE,2024-01-18 00:00:00,90.4,121.005,-1,2295.374999999999,33.85508849557521,86.94225259529213,94.3925228202819,5283300.0,-4250.0,2474000.0
2024-01-17 10:45:00,2024-01-17 11:15:00,21700,PE,2024-01-18 00:00:00,59.85,58.357251556375374,-1,-111.95613327184705,-2.4941494463235214,50.678896812849054,52.27231872930389,6474050.0,-269250.0,6962450.0
2024-01-18 09:55:00,2024-01-18 10:05:00,21300,PE,2024-01-18 00:00:00,50.35,47.90066191838082,-1,-183.70035612143863,-4.864623796661731,30.539261979399157,35.0723272073924,11823150.0,-413850.0,17042900.0
2024-01-19 11:00:00,2024-01-19 11:35:00,21600,PE,2024-01-25 00:00:00,131.7,145.57500000000002,-1,1040.625000000002,10.535307517084306,126.01245380069868,134.0174776815728,5399100.0,-56300.0,5379450.0
2024-01-24 12:10:00,2024-01-24 12:20:00,21250,PE,2024-01-25 00:00:00,102.0,76.5,-1,-1912.5,-25.0,82.62601141971948,83.52091803797843,3823950.0,-48550.0,4202750.0
2024-01-25 10:30:00,2024-01-25 10:45:00,21300,PE,2024-01-25 00:00:00,61.55,57.88283767350191,-1,-275.0371744873565,-5.958021651499735,41.38050051723271,44.60848792460609,10168700.0,-1134450.0,12017250.0
2024-01-29 09:45:00,2024-01-29 14:55:00,21550,CE,2024-02-01 00:00:00,234.45,295.65,-1,4589.999999999999,26.103646833013432,216.95066825827695,251.22827117170132,1322250.0,-10150.0,721850.0
