entry_time,exit_time,strike,option_type,expiry,entry_price,exit_price,size,pnl,pnl_pct,vwap_at_entry,vwap_at_exit,oi_at_entry,oi_change_at_entry,oi_at_exit
2024-07-31 09:45:00,2024-07-31 09:55:00,24850,PE,2024-08-01 00:00:00,71.5,64.5,-1,-525.0,-9.79020979020979,71.08049918135225,69.66229441426157,2876850.0,133500.0,2995025.0
2024-08-01 09:55:00,2024-08-01 10:00:00,25000,PE,2024-08-01 00:00:00,28.45,28.45,-1,0.0,0.0,35.362019155156005,34.910106257461635,19468376.0,959700.0,20721450.0
2024-08-02 12:35:00,2024-08-02 13:10:00,24750,PE,2024-08-08 00:00:00,152.6,139.35,-1,-993.75,-8.682830930537353,148.05744989990555,148.50415839848455,1613825.0,77950.0,1661500.0
2024-08-07 11:25:00,2024-08-07 12:25:00,24200,PE,2024-08-08 00:00:00,91.15,71.8,-1,-1451.2500000000007,-21.228743828853545,82.97596079669775,84.11866553768392,4947500.0,-198550.0,4926900.0
2024-08-08 11:20:00,2024-08-08 11:25:00,24250,CE,2024-08-08 00:00:00,52.6,52.6,-1,0.0,0.0,71.52622836244825,71.16755558873146,8982575.0,466350.0,9025425.0
2024-08-09 10:05:00,2024-08-09 11:05:00,24350,PE,2024-08-14 00:00:00,163.35,148.8,-1,-1091.2499999999986,-8.907254361799806,149.12189480627202,158.2649906653621,1576950.0,-61425.0,1791200.0
2024-08-13 10:25:00,2024-08-13 10:50:00,24250,PE,2024-08-14 00:00:00,73.5,63.7,-1,-734.9999999999998,-13.33333333333333,68.27275231019516,68.4635443069927,2215025.0,73375.0,2309900.0
2024-08-16 09:40:00,2024-08-16 10:50:00,24350,PE,2024-08-22 00:00:00,147.4,198.405,-1,3825.3749999999995,34.603120759837175,133.86726478552913,157.5296132744375,1157775.0,-925.0,809775.0
2024-08-19 10:05:00,2024-08-19 10:40:00,24550,PE,2024-08-22 00:00:00,102.15,131.8,-1,2223.7500000000005,29.02594224180128,99.89360474730692,110.8966565800292,1578750.0,31275.0,1796875.0
2024-08-20 10:20:00,2024-08-20 10:55:00,24750,CE,2024-08-22 00:00:00,83.7,65.9,-1,-1334.9999999999998,-21.266427718040617,70.25678332086261,71.93488660315413,2565100.0,153800.0,2770750.0
2024-08-21 10:15:00,2024-08-21 10:40:00,24750,CE,2024-08-22 00:00:00,69.4,59.65,-1,-731.2500000000006,-14.048991354466867,58.091856205040486,63.980634028588995,3786950.0,56625.0,3932525.0
2024-08-26 10:55:00,2024-08-26 11:00:00,24950,PE,2024-08-29 00:00:00,78.3,78.3,-1,0.0,0.0,84.80094740305302,84.73037020124083,2279025.0,-103925.0,2300300.0
2024-08-27 10:00:00,2024-08-27 10:15:00,25050,CE,2024-08-29 00:00:00,87.75,72.3,-1,-1158.7500000000002,-17.606837606837612,79.9558020318184,79.4466554735402,3612050.0,171250.0,3718650.0
2024-08-28 09:55:00,2024-08-28 10:10:00,25050,CE,2024-08-29 00:00:00,68.6,51.449999999999996,-1,-1286.25,-25.0,59.64304081982367,58.96452437603028,5375275.0,-11650.0,5693325.0
2024-08-29 14:05:00,2024-08-29 14:15:00,25000,PE,2024-08-29 00:00:00,36.45,27.337500000000002,-1,-683.4375,-25.0,18.006688423597584,17.964771745412396,16399400.0,-1060800.0,17560350.0
2024-08-30 11:35:00,2024-08-30 12:50:00,25250,CE,2024-09-05 00:00:00,135.0,127.35,-1,-573.7500000000005,-5.6666666666666705,135.21972763338374,135.63925379934324,2946800.0,73900.0,3205800.0
