entry_time,exit_time,strike,option_type,expiry,entry_price,exit_price,size,pnl,pnl_pct,vwap_at_entry,vwap_at_exit,oi_at_entry,oi_change_at_entry,oi_at_exit,exit_reason
2026-01-06 11:45:00,2026-01-06 11:57:45,26200.0,CALL,2026-01-06,23.45,20.2,75,-243.75,-13.85927505330491,20.695191831174654,21.82140994055707,43631250,-1.977248499540005,43550585,VWAP Stop (>5% below VWAP)
